landmark,latitude,longitude,wiki_title,wiki_content
"Astronomical Clock, Prague, Czech Republic",50.0869802,14.4207138,Prague astronomical clock,"The Prague astronomical clock or Prague Orloj (Czech: Pražský orloj [praʃskiː orloj]) is a medieval astronomical clock attached to the Old Town Hall in Prague, the capital of the Czech Republic.
The clock was first installed in 1410, making it the third-oldest astronomical clock in the world and the oldest clock still in operation."
"Warsaw Uprising Museum, Warsaw, Poland",52.2493781,21.0058826,Warsaw Uprising,"The Warsaw Uprising (Polish: powstanie warszawskie; German: Warschauer Aufstand), shortly after the war also known as the August Uprising (Polish: powstanie sierpniowe), was a major World War II operation by the Polish underground resistance to liberate Warsaw from German occupation. It occurred in the summer of 1944, and it was led by the Polish resistance Home Army (Polish: Armia Krajowa). The uprising was timed to coincide with the retreat of the German forces from Poland ahead of the Soviet advance. While approaching the eastern suburbs of the city, the Red Army  halted combat operations, enabling the Germans to regroup and defeat the Polish resistance and to destroy the city in retaliation. The Uprising was fought for 63 days with little outside support. It was the single largest military effort taken by any European resistance movement during World War II.
The Uprising began on 1 August 1944 as part of a nationwide Operation Tempest, launched at the time of the Soviet Lublin–Brest Offensive. The main Polish objectives were to drive the Germans out of Warsaw while helping the Allies defeat Germany. An additional, political goal of the Polish Underground State was to liberate Poland's capital and assert Polish sovereignty before the Soviet-backed Polish Committee of National Liberation could assume control.  Other immediate causes included a threat of mass German round-ups of able-bodied Poles for ""evacuation""; calls by Radio Moscow's Polish Service for uprising; and an emotional Polish desire for justice and revenge against the enemy after five years of German occupation.
Scholarship since the fall of the Soviet Union, combined with eyewitness accounts, has questioned Soviet motives and suggested their lack of support for the Warsaw Uprising represented their ambitions in Eastern Europe. The Red Army did not reinforce resistance fighters or provide air support. Recently declassified documents show Joseph Stalin tactically halted his forces to let the operation fail and allow the Polish resistance to be crushed. Scholars note the two month period of the Warsaw Uprising marked the start of the Cold War.  According to the historian Alexandra Richie, for instance, the Warsaw Uprising ""laid bare the differences between Poland’s desire for a Western style democracy and freedom, and Stalin’s brutal ambitions to Sovietize postwar Central and Eastern Europe.""
Casualties during the Warsaw Uprising were catastrophic. Although the exact number of casualties is unknown, it is estimated that about 16,000 members of the Polish resistance were killed and about 6,000 badly wounded. In addition, between 150,000 and 200,000 Polish civilians died, mostly from mass executions. Jews being harboured by Poles were exposed by German house-to-house clearances and mass evictions of entire neighbourhoods. The defeat of the Warsaw Uprising also further decimated urban areas of Poland."
"Palermo Cathedral, Palermo, Italy",38.11434815,13.356012800553554,Palermo Cathedral,"Palermo Cathedral is the cathedral church of the Roman Catholic Archdiocese of Palermo, located in Palermo, Sicily, southern Italy. It is dedicated to the Assumption of the Virgin Mary. As an architectural complex, it is characterized by the presence of different styles, due to a long history of additions, alterations and restorations, the last of which occurred in the 18th century.

"
"Speicherstadt, Hamburg, Germany",53.5440149,9.9869792,Speicherstadt,"The Speicherstadt (German pronunciation: [ˈʃpaɪ̯çɐˌʃtat], literally: 'City of Warehouses', meaning warehouse district) in Hamburg, Germany, is the largest warehouse district in the world where the buildings stand on timber-pile foundations, oak logs, in this particular case. It is located in the port of Hamburg – within the HafenCity quarter – and was built from 1883 to 1927.
The district was built as a free zone to transfer goods without paying customs. The district and the surrounding area have been under redevelopment for many years as the port industry has evolved. As an exceptional example of Neo-Gothic and modernist architecture, and for its testimony to the development of international maritime trade, the Speicherstadt was awarded the status of UNESCO World Heritage Site on 5 July 2015, along with the Kontorhaus District."
"Holyrood Palace, Edinburgh, United Kingdom",55.95269475,-3.171613028495084,Holyrood Palace,"The Palace of Holyroodhouse ( or ), commonly referred to as Holyrood Palace or Holyroodhouse, is the official residence of the British monarch in Scotland. Located at the bottom of the  Royal Mile in Edinburgh, at the opposite end to Edinburgh Castle, Holyroodhouse has served as the principal royal residence in Scotland since the 16th century, and is a setting for state occasions and official entertaining.
The Palace adjoins Holyrood Abbey, and the gardens are set within Holyrood Park. The King's Gallery was converted from existing buildings at the western entrance to the Palace and was opened in 2002 to exhibit works of art from the Royal Collection.
King Charles III spends one week in residence at Holyroodhouse at the beginning of summer, where he carries out a range of official engagements and ceremonies. The 16th-century historic apartments of Mary, Queen of Scots, and the State Apartments, used for official and state entertaining, are open to the public throughout the year, except when members of the royal family are in residence. The Palace also serves as the official residence of the Lord High Commissioner to the General Assembly of the Church of Scotland during the annual meeting of the General Assembly."
"Seurasaari Open-Air Museum, Helsinki, Finland",60.182664599999995,24.886169212845996,Seurasaari,"Seurasaari (Swedish: Fölisön) is an island and a district in Helsinki, Finland, known mostly as the location of the Seurasaari Open-Air Museum, which consists of old, mainly wooden buildings transplanted from elsewhere in Finland and placed in the dense forest landscape of the island.

Every summer, many Helsinkians come to Seurasaari to enjoy the rural, peaceful outdoor atmosphere. Despite the visitors, the island has a variety of wildlife, especially birds, but also red squirrels and hares. The height of the island's popularity is at Midsummer, when a huge bonfire (Finnish: juhannuskokko, Swedish: midsommareld) is built on a small isle just off the island's coast, and ignited by a newlywed couple. Thousands of people, both tourists and Helsinkians, watch the burning of the bonfire from both Seurasaari itself and from boats anchored near it.
Seurasaari also includes one of only two nudist beaches in Helsinki and one of only three in the entire country. Unlike the other nudist beaches, the beach is segregated for men and women separately with no unisex nudist area and is subject to a fee."
"Musée des Augustins, Toulouse, France",43.6009417,1.4463433320120154,Musée des Augustins,"The Musée des Augustins de Toulouse is a fine arts museum in Toulouse, France which conserves a collection of sculpture and paintings from the Middle Ages to the early 20th century. The paintings are from throughout France, the sculptures representing Occitan culture of the region with a particularly rich assemblage of Romanesque sculpture."
"The Little Mermaid, Copenhagen, Denmark",55.6928661,12.5992896,The Little Mermaid (statue),"The Little Mermaid (Danish: Den lille Havfrue) is a bronze statue by Edvard Eriksen, depicting a mermaid becoming human. The sculpture is displayed on a rock by the waterside at the Langelinie promenade in Copenhagen, Denmark. It is 1.25 metres (4.1 ft) tall and weighs 175 kilograms (385 lb).
Based on the 1837 fairy tale of the same name by Danish author Hans Christian Andersen, the small and unimposing statue is a Copenhagen icon and has been a major tourist attraction since its unveiling in 1913. In recent decades it has become a popular target for defacement by vandals and political activists.
Mermaid is among iconic statues that symbolize cities; others include: the statue of Pania of the Reef in Napier, Manneken Pis in Brussels, the Statue of Liberty in New York, Christ the Redeemer in Rio de Janeiro, or Smok Wawelski (Wawel Dragon) in Kraków, Poland.

"
"Royal Castle, Warsaw, Poland",52.24790025,21.01528019760977,"Royal Castle, Warsaw","The Royal Castle in Warsaw (Polish: Zamek Królewski w Warszawie) is a state museum and a national historical monument, which formerly served as the official royal residence of several Polish monarchs. The personal offices of the king and the administrative offices of the royal court were located in the Castle from the 16th century until the final partition of Poland in 1795. Situated in the Castle Square, at the entrance to the Old Town, the Royal Castle holds a significant collection of Polish and European art.
The Royal Castle witnessed many notable events in Poland's history; the Constitution of 3 May 1791, first of its type in Europe and the world's second-oldest codified national constitution, was drafted here by the Four-Year Parliament. The edifice was redesigned into a neoclassical style following the partitions of Poland. Under the Second Polish Republic (1918–1939), it was the seat of the Polish head of state and president. The Second World War brought complete destruction to the building; in September 1939 it was targeted and ignited by Luftwaffe fighter aircraft, and then detonated by the Nazis after the failed Warsaw Uprising in 1944. 
In 1965, the surviving wall fragments, cellars, the adjacent Copper-Roof Palace and the Kubicki Arcades were registered as historical monuments. Reconstruction was carried out in the years 1971–1984, during which it regained its original 17th-century appearance. In 1980, the Royal Castle and surrounding Old Town became a UNESCO World Heritage Site. It is the second most visited art museum in Poland (after the Wawel Castle in Kraków) and the 25th most visited art museum in the world with over 2.02 million visitors in 2023."
"Church of the Savior on Spilled Blood, Saint Petersburg, Russia",59.940097249999994,30.328828052556823,Church of the Savior on Blood,"The Church of the Savior on Spilled Blood (Russian: Церковь Спаса на Крови, Tserkovʹ Spasa na Krovi) is a Russian Orthodox church in Saint Petersburg, Russia which currently functions as a secular museum and church at the same time. The structure was constructed between 1883 and 1907. It is one of Saint Petersburg's major attractions.
The church was erected on the site where Narodnaya Volya members assassinated Emperor Alexander II in March 1881. The church was funded by the Romanov imperial family in honor of Alexander II, and the suffix ""on [Spilled] Blood"" refers to his assassination."
"Monte Palace Tropical Garden, Madeira, Portugal",32.6741859,-16.90286284297092,Madeira,"Madeira (, , Portuguese: [mɐˈðɐjɾɐ] ), officially the Autonomous Region of Madeira (Portuguese: Região Autónoma da Madeira), is one of two autonomous regions of Portugal, the other being the Azores. It is an archipelago situated in the North Atlantic Ocean, in a region known as Macaronesia, just under 400 kilometres (250 mi) to the north of the Canary Islands and 520 kilometres (320 mi) west of the Kingdom of Morocco. Madeira is geologically located on the African Tectonic Plate, although it is culturally, politically and ethnically associated with Europe, with its population predominantly descended from original Portuguese settlers. Its population was 251,060 in 2021. The capital of Madeira is Funchal, which is located on the main island's south coast.
The archipelago includes the islands of Madeira, Porto Santo, and the Desertas, administered together with the separate archipelago of the Savage Islands. Roughly half of the region's population lives in Funchal. The region has political and administrative autonomy through the Administrative Political Statute of the Autonomous Region of Madeira provided for in the Portuguese Constitution. The autonomous region is an integral part of the European Union as an outermost region. Madeira generally has a very mild and moderate subtropical climate with mediterranean summer droughts and winter rain. Many microclimates are found at different elevations.
Madeira, originally uninhabited, was claimed by Portuguese sailors in the service of Prince Henry the Navigator in 1419 and settled after 1420. The archipelago is considered to be the first territorial discovery of the exploratory period of the Age of Discovery.
Madeira is a popular year-round resort, particularly for fellow Portuguese, but also British (148,000 visits in 2021), and Germans (113,000). It is by far the most populous and densely populated Portuguese island. The region is noted for its Madeira wine, flora, and fauna, with its pre-historic laurel forest, classified as a UNESCO World Heritage Site. The destination has been certified by EarthCheck. The main harbour in Funchal has long been the leading Portuguese port in cruise liner dockings, an important stopover for Atlantic passenger cruises between Europe, the Caribbean and North Africa. In addition, the International Business Centre of Madeira, also known as the Madeira Free Trade Zone, was created formally in the 1980s as a tool of regional economic policy. It consists of a set of incentives, mainly tax-related, granted with the objective of attracting foreign direct investment based on international services into Madeira."
"Park Güell, Barcelona, Spain",41.41423475,2.1524575933189065,Park Güell,"Park Güell (Catalan: Parc Güell [ˈpaɾɡ ˈɡweʎ]; Spanish: Parque Güell) is a privatized park system composed of gardens and architectural elements located on Carmel Hill, in Barcelona, Catalonia, Spain. Carmel Hill belongs to the mountain range of Collserola – the Parc del Carmel is located on the northern face. Park Güell is located in La Salut, a neighborhood in the Gràcia district of Barcelona. With urbanization in mind, Eusebi Güell assigned the design of the park to Antoni Gaudí, a renowned architect and the face of Catalan modernism.
The park was built from 1900 to 1914 and was officially opened as a public park in 1926. In 1984, UNESCO declared the park a World Heritage Site under ""Works of Antoni Gaudí"".

"
"The Spire, Dublin, Ireland",53.3520897,-6.258562707860826,Spire of Dublin,"The Spire of Dublin, alternatively titled the Monument of Light (Irish: An Túr Solais), is a large, stainless steel, pin-like monument 120 metres (390 ft) in height, located on the site of the former Nelson's Pillar (and prior to that a statue of William Blakeney) on O'Connell Street, the main thoroughfare of Dublin, Ireland."
"Cala Comte, Ibiza, Spain",38.9625737,1.2201299876869967,Cala Comte,Cala Comte is a beach in the south west of the Spanish island of Ibiza. It is in the municipality of Sant Josep de sa Talaia and is 5.0 miles (8.0 km) west of the village of Sant Agustí des Vedrà.
"National Cinema Museum, Turin, Italy",45.0691058,7.6929702,National Museum of Cinema,"The National Museum of Cinema (Italian: Museo Nazionale del Cinema) located in Turin, Italy, is a motion picture museum fitted out inside the Mole Antonelliana tower. It is operated by the Maria Adriana Prolo Foundation, and the core of its collection is the result of the work of the historian and collector Maria Adriana Prolo. It was housed in the Palazzo Chiablese.
In 2008, with 532,196 visitors, it reached the thirteenth place among the most visited Italian museums."
"Palazzi dei Rolli, Genoa, Italy",44.4121904,8.929819435363036,Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,"Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli is a UNESCO World Heritage Site which includes a number of streets and palaces in the center of Genoa, in Northwestern Italy.

The Strade Nuove (Italian for ""New Streets"") are a group of streets built by the Genoese aristocracy during the expansion of the city at a time when the Republic of Genoa was at the height of its financial and seafaring power. These are Via Giuseppe Garibaldi (1558-1583, formerly Strada Maggiore or Strada Nuova) and Via Balbi (1602-1620, formerly Strada Balbi), later followed by Via Cairoli (1778-1786, formerly Strada Nuovissima).
The Palazzi dei Rolli (Italian for ""Palaces of the Lists"") are a group of palaces - most of which also date from the late 16th and early 17th centuries - which were associated to a particular system of ‘public lodging’ in private residences, whereby notable guests on State visit to the Republic were hosted in one of these palaces on behalf of the State.
On 13 July 13, 2006, forty-two of the 163 palaces originally included in one the five public list called ""Rolli"" (Italian for ""lists"") were selected as a World Heritage Site by the UNESCO special committee meeting in Vilnius (Lithuania). The site includes an ensemble of Renaissance and Baroque palaces along the so-called ‘new streets’ (Strade Nuove), which offer an extraordinary variety of different solutions, achieving universal value in adapting to the particular characteristics of the site and to the requirements of a specific social and economic organization. They also offer an original example of a public network of private residences designated to host state visits.
On January 20, 2007, UNESCO unveiled a plaque in via Garibaldi, the former Strada Nuova, explaining the reasons for inclusion of the Strade Nuove and the system of the Palazzi dei Rolli within the World Heritage Sites: 

The largest homes, various in shape and distribution, that were chosen at random in the lists (rolli) to host visits of state. The buildings, often built on sloping land, formed of a stepped atrium - courtyard - staircase - garden and rich interior decorations, express a singular social and economic identity and commencement of modern age urban architecture in Europe.Some of the Palazzi dei Rolli are used today as public buildings, museums, offices and private residences. Among the palaces open to the public, Palazzo Rosso, Palazzo Bianco and Palazzo Doria Tursi jointly constitute the Strada Nuova Museums located in via Garibaldi.

"
"St. Stephen's Cathedral, Vienna, Austria",48.2084923,16.37312685415674,"St. Stephen's Cathedral, Vienna","St. Stephen's Cathedral (German: Stephansdom [ˈʃ͡tɛfansˌdoːm]) is the mother church of the Roman Catholic Archdiocese of Vienna and the seat of the Archbishop of Vienna, Christoph Cardinal Schönborn, OP. The current Romanesque and Gothic form of the cathedral, seen today in the Stephansplatz, was largely initiated by Duke Rudolf IV (1339–1365) and stands on the ruins of two earlier churches, the first a parish church consecrated in 1147. The most important religious building in Vienna, St. Stephen's Cathedral has borne witness to many important events in Habsburg and Austrian history and has, with its multi-coloured tile roof, become one of the city's most recognizable symbols. It has 256 stairs from the top to the bottom"
"Suomenlinna, Helsinki, Finland",60.1443884,24.9854048,Suomenlinna,"Suomenlinna (Finnish: [ˈsuo̯menˌlinːɑ]; until 1918 Viapori, Finnish: [ˈviaˌpori]), or Sveaborg (Swedish: [ˈsvɛːɑˈborj]), is an inhabited sea fortress composed of eight islands, of which six have been fortified; it is about 4 km southeast of the city center of Helsinki, the capital of Finland. Suomenlinna is popular with tourists and locals, who enjoy it as a picturesque picnic site. Originally named Sveaborg (Castle of the Swedes), or Viapori as referred to by Finnish-speaking Finns, it was renamed in Finnish to Suomenlinna (Castle of Finland) in 1918 for patriotic and nationalistic reasons, though it is still known by its original name in Sweden and by Swedish-speaking Finns. Due to its strategic geographical location, it sometimes used to be known as Gibraltar of the North.
The Swedish crown commenced the construction of the fortress in 1748 as protection against Russian expansionism. The general responsibility for the fortification work was given to Augustin Ehrensvärd. The original plan of the bastion fortress was strongly influenced by the ideas of Vauban, the foremost military engineer of the time, and the principles of the star fort style of fortification, albeit adapted to a group of rocky islands. Famous for these bastion fortifications, Suomenlinna became a UNESCO World Heritage Site in 1991.
During the Finnish War, Sweden surrendered the fortress to Russia on 3 May 1808, paving the way for the occupation of Finland by Russian forces in 1809, and then establishment of Grand Duchy of Finland at the conclusion of the war. The islands were then used as a base for the Russian Baltic Fleet in World War I, with Russia beginning the construction of the Krepost Sveaborg in 1915. Russian forces left after Finland declared its full independence in 1917. Finland then managed Suomenlinna through the Defense Department until turning most of it over to civilian control in 1973."
"Ibiza Cathedral, Ibiza, Spain",38.9075983,1.4235857,Ibiza (city),"Ibiza (Spanish: [iˈβiθa]; official Catalan: Eivissa [əjˈvisə], commonly also Vila d'Eivissa or simply Vila) is a city and municipality located on the southeast coast of the island of Ibiza in the Balearic Islands autonomous community.

"
"Generalife, Granada, Spain",37.176992999999996,-3.585228476357017,Generalife,"The Generalife (Spanish pronunciation: [xe.ne.ɾa.ˈli.fe]; Arabic: جَنَّة الْعَرِيف, romanized: Jannat al-‘Arīf) was a summer palace and country estate of the Nasrid rulers of the Emirate of Granada in Al-Andalus. It is located directly east of and uphill from the Alhambra palace complex in Granada, Spain."
"Old Town Market Place, Warsaw, Poland",52.2497952,21.01179875353261,"Old Town Market Place, Warsaw","Warsaw's Old Town Market Place (Polish: Rynek Starego Miasta) is the center and oldest part of the Old Town of Warsaw, Poland. Immediately after the Warsaw Uprising, it was systematically blown up by the German Army. After World War II, the Old Town Market Place was restored to its prewar appearance."
"Lyon Old Town, Lyon, France",45.7578137,4.8320114,Lyon,"Lyon (Franco-Provençal: Liyon), formerly spelled in English as Lyons, is the third-largest city of France. It is located at the confluence of the rivers Rhône and Saône, to the northwest of the French Alps, 391 km (243 mi) southeast of Paris, 278 km (173 mi) north of Marseille, 113 km (70 mi) southwest of Geneva, 58 km (36 mi) northeast of Saint-Étienne.
The City of Lyon had a population of 522,000 in 2023 within its small municipal territory of 48 km2 (19 sq mi), but together with its suburbs and exurbs the Lyon metropolitan area had a population of 2,293,180 that same year, the second most populated in France. Lyon and 58 suburban municipalities have formed since 2015 the Metropolis of Lyon, a directly elected metropolitan authority now in charge of most urban issues, with a population of 1,416,545 in 2020. Lyon is the prefecture of the Auvergne-Rhône-Alpes region and seat of the Departmental Council of Rhône (whose jurisdiction, however, no longer extends over the Metropolis of Lyon since 2015).
The capital of the Gauls during the Roman Empire, Lyon is the seat of an archbishopric whose holder bears the title of Primate of the Gauls. Lyon became a major economic hub during the Renaissance. The city is recognised for its cuisine and gastronomy, as well as historical and architectural landmarks; as such, the districts of Old Lyon, the Fourvière hill, the Presqu'île and the slopes of the Croix-Rousse are inscribed on the UNESCO World Heritage List. Lyon was historically an important area for the production and weaving of silk. Lyon played a significant role in the history of cinema since Auguste and Louis Lumière invented the cinematograph there. The city is also known for its light festival, the Fête des Lumières, which begins every 8 December and lasts for four days, earning Lyon the title of ""Capital of Lights"".
Economically, Lyon is a major centre for banking, chemical, pharmaceutical and biotech industries. The city contains a significant software industry with a particular focus on video games; in recent years it has fostered a growing local start-up sector. The home of renowned universities and higher education schools, Lyon is the second-largest student city in France, with a university population of nearly 200,000 students within the Metropolis of Lyon. Lyon hosts the international headquarters of Interpol, the International Agency for Research on Cancer, as well as Euronews. According to the Globalization and World Rankings Research Institute, Lyon is considered a Beta city, as of 2018. It ranked second in France and 40th globally in Mercer's 2019 liveability rankings.

"
"Royal Mile, Edinburgh, United Kingdom",51.6186985,-0.6685695,Royal Standard of the United Kingdom,"The royal standards of the United Kingdom presently refer to either of two similar flags used by King Charles III in his capacity as sovereign of the United Kingdom, the Crown dependencies, and the British Overseas Territories. Two versions of the flag exist, one for use within Scotland and the other for use elsewhere.
Although almost universally called a standard, such flags when used in the United Kingdom are banners of arms, as they comprise the shield of the royal arms. From the 1960s until her death in 2022, Queen Elizabeth II had several personal flags designed for her use as sovereign of certain Commonwealth realms. These heraldic flags are similar to those of the British ""Royal Standard"" in being banners of the nation's arms but feature a device found in the Queen's general personal flag (a blue disc containing a wreath of gold roses encircling a crowned letter 'E').
The Royal Standard of the United Kingdom is flown when the Monarch is in residence in one of the royal palaces and on his car, ship, or aeroplane.  It may be flown on any building, official or private, during a visit by the Monarch, if the owner or proprietor so requests. It famously replaces the Union Flag over the Palace of Westminster when the Monarch visits during the State Opening of Parliament. The Royal Standard was flown aboard the royal yacht when it was in service, and Queen Elizabeth II was on board. The only church that may fly a Royal Standard, even without the presence of the sovereign, is Westminster Abbey, a Royal Peculiar.

When Queen Elizabeth II visited the United States in 1991, she was provided with a Cadillac limousine that flew both her standard and the Stars and Stripes, an acknowledgement of the ""special relationship"" that exists between the two nations.
The Royal Standard is flown at royal residences only when the sovereign is present. If the Union Flag flies above Buckingham Palace, Windsor Castle or Sandringham House, it signals that the King is not in residence. In 1934, King George V permitted his subjects in Scotland to display the ancient Royal Standard of Scotland as part of his silver jubilee.  Today, it flies above Holyrood Palace and Balmoral Castle when the Monarch is not in residence.
When the Monarch attends Parliament at the Palace of Westminster, the Royal Standard flies from Victoria Tower.
Unlike the Union Flag, the Royal Standard should never be flown at half-mast, even after the demise of the Crown, as there is always a sovereign on the throne. It flew at half-mast for several hours from the death of Edward VII until George V discovered the error.
Controversy arose regarding the lack of a flag at half-mast over Buckingham Palace following the death of Diana, Princess of Wales, in 1997. The Queen was then in summer residence at Balmoral; and according to established custom, no flag was displayed over Buckingham Palace, as the monarch was not present. The Queen proposed a compromise whereby the Union Flag would be flown at half-mast on the day of Diana's funeral.   The Union Flag was also flown at half-mast over Buckingham Palace as a mark of respect on the first anniversary of the death of Diana, Princess of Wales, on Bank Holiday, Monday, 31 August 1998. Since then, the Union Flag has flown regularly in the monarch's absence and has been lowered to half-mast to mark several occasions such as the death of Queen Elizabeth The Queen Mother, the September 11 attacks, the 7 July 2005 London bombings and the death of Elizabeth II.

"
"Sforza Castle, Milan, Italy",45.4702882,9.178108130177076,Castello Sforzesco,"The Castello Sforzesco (Italian for ""Sforza's Castle"") is a medieval fortification located in Milan, Northern Italy. It was built in the 15th century by Francesco Sforza, Duke of Milan, on the remnants of a 14th-century fortification. Later renovated and enlarged, in the 16th and 17th centuries it was one of the largest citadels in Europe. Extensively rebuilt by Luca Beltrami in 1891–1905, it now houses several of the city's museums and art collections."
"Birmingham Botanical Gardens, Birmingham, United Kingdom",52.4660072,-1.929348165779059,"Birmingham Botanical Gardens, England","The Birmingham Botanical Gardens are a 15-acre (6-hectare) botanical garden situated in Edgbaston, Birmingham, England. The gardens are located 1+1⁄2 miles (2.4 km) south-west of Birmingham city centre at grid reference SP049854. Designed in 1829, the gardens are Grade II* listed in Historic Englands's Register of Parks and Gardens, and retain many original features and layout, which was designed by the landscape gardener and horticulturalist John Claudius Loudon. The site is notable for its range of glasshouses and gardens, which display a wide variety of plants and birds. Birmingham Botanical Gardens is managed by Birmingham Botanical and Horticultural Society, a registered charity. The gardens are open daily to the public with paid admission."
"Van Gogh Museum, Amsterdam, Netherlands",52.35836725,4.88108997215221,Van Gogh Museum,"The Van Gogh Museum (Dutch pronunciation: [vɑŋˈɣɔx mʏˌzeːjʏm]) is a Dutch art museum dedicated to the works of Vincent van Gogh and his contemporaries in the Museum Square in Amsterdam South, close to the Stedelijk Museum, the Rijksmuseum, and the Concertgebouw. The museum opened on 2 June 1973, and its buildings were designed by Gerrit Rietveld and Kisho Kurokawa.
The museum contains the largest collection of Van Gogh's paintings and drawings in the world. In 2017, the museum had 2.3 million visitors and was the most-visited museum in the Netherlands, and the 23rd-most-visited art museum in the world. In 2019, the Van Gogh Museum launched the Meet Vincent Van Gogh Experience, a technology-driven ""immersive exhibition"" on Van Gogh's life and works, which has toured globally."
"Manchester Cathedral, Manchester, United Kingdom",53.48522680000001,-2.2443983138760952,Manchester,"Manchester ( ) is a city and metropolitan borough of Greater Manchester, England, which had a population of 552,000 at the 2021 census. It is bordered by the Cheshire Plain to the south, the Pennines to the north and east, and the neighbouring city of Salford to the west. The city borders the boroughs of Trafford, Stockport, Tameside, Oldham, Rochdale, Bury and Salford.
The history of Manchester began with the civilian settlement associated with the Roman fort (castra) of Mamucium or Mancunium, established in about AD 79 on a sandstone bluff near the confluence of the rivers Medlock and Irwell. Throughout the Middle Ages, Manchester remained a manorial township but began to expand ""at an astonishing rate"" around the turn of the 19th century. Manchester's unplanned urbanisation was brought on by a boom in textile manufacture during the Industrial Revolution and resulted in it becoming the world's first industrialised city. Historically part of Lancashire, areas of Cheshire south of the River Mersey were incorporated into Manchester in the 20th century, including Wythenshawe in 1931. Manchester achieved city status in 1853. The Manchester Ship Canal opened in 1894, creating the Port of Manchester and linking the city to the Irish Sea, 36 miles (58 km) to the west. The city's fortune declined after the Second World War, owing to deindustrialisation, and the IRA bombing in 1996 led to extensive investment and regeneration. Following considerable redevelopment, Manchester was the host city for the 2002 Commonwealth Games.
The city is notable for its architecture, culture, musical exports, media links, scientific and engineering output, social impact, sports clubs and transport connections. Manchester Liverpool Road railway station is the world's oldest surviving inter-city passenger railway station. At the University of Manchester, Ernest Rutherford first split the atom in 1917; Frederic C. Williams, Tom Kilburn and Geoff Tootill developed the world's first stored-program computer in 1948; and Andre Geim and Konstantin Novoselov first isolated graphene in 2004.
Manchester has a large urban sprawl, which forms from the city centre into the other neighbouring authorities; these include The Four Heatons, Failsworth, Prestwich, Stretford, Sale, Droylsden, Old Trafford and Reddish. The city is also contiguous with Salford and its borough but is separated from it by the River Irwell. This urban area is cut off by the M60, also known as the Manchester Outer Ring Road, which runs in a circular around the city and these areas. It joins the M62 to the north-east and the M602 to the west, as well as the East Lancashire Road and A6.

"
"Es Baluard Museum, Palma de Mallorca, Spain",39.570168249999995,2.6410300176103676,Es Baluard,"Es Baluard Museu d’Art Modern i Contemporani de Palma, located in Palma and inaugurated on 30 January 2004, has a reserve of more than 700 works of art linked to artists from the Balearic Islands and/or of international renown.
As well as conserving and publicising its collection, Es Baluard runs a programme of temporary exhibitions, cultural activities and educational and training cycles. The main artists and movements related to the Balearic Islands form a body which took shape after the initial presentation of the collection which was made in the year the museum opened. 
Since then, the original nucleus of the museum’s reserves – made up of donations and the deposit of works by the Art Serra Foundation (Fundació d’Art Serra), as well as works deposited by Palma City Council (Ajuntament de Palma), the Council of Mallorca (Consell de Mallorca) and the Government of the Balearic Islands (Govern de les Illes Balears) – has been added to as a result of the introduction of further works that have been acquired, donated and temporarily ceded by artists, collectors and entities."
"Jet d'Eau, Geneva, Switzerland",46.2073807,6.1558891,Jet d'Eau,"The Jet d'Eau (French pronunciation: [ʒɛ do], Water-Jet) is a large fountain in Geneva, Switzerland  and is one of the city's most famous landmarks, being featured on the city's official tourism web site and on the official logo for Geneva's hosting of group stage matches at UEFA Euro 2008. Situated where Lake Geneva exits as the Rhône, it is visible throughout the city and from the air, even when flying over Geneva at an altitude of ten kilometres (33,000 ft).
Five hundred litres (130 US gal) of water per second are jetted to an altitude of 140 metres (460 ft) by two 500 kW pumps, operating at 2,400 V, consuming one megawatt of electricity and costing 510,000 CHF per year. The water leaves the ten-centimetre (4 in) nozzle at a speed of 200 km/h (55 m/s). At any given moment, there are about 7,000 L (1,800 US gal) of water in the air. Unsuspecting visitors to the fountain—which can be reached via a stone jetty from the left bank of the lake—may be surprised to find themselves drenched after a slight change in wind direction.

"
