city,country,latitude,longitude,wiki_title,wiki_content
Poznań,Poland,52.4082663,16.9335199,Poznań,"Poznań (Polish: [ˈpɔznaɲ] ) is a city on the River Warta in west Poland, within the Greater Poland region. The city is an important cultural and business centre, and one of Poland's most populous regions with many regional customs such as Saint John's Fair (Jarmark Świętojański), traditional Saint Martin's croissants and a local dialect. Among its most important heritage sites are the Renaissance Old Town, Town Hall and Gothic Cathedral.
Poznań is the fifth-largest and one of the oldest cities in Poland. As of 2023, the city's population is 540,146, while the Poznań metropolitan area (Metropolia Poznań) comprising Poznań County and several other communities is inhabited by over 1.029 million people. It is one of four historical capitals of medieval Poland and the ancient capital of the Greater Poland region, currently the administrative capital of the province called Greater Poland Voivodeship.
Poznań is a centre of trade, sport, education, technology and tourism. It is an important academic site, with about 130,000 students and Adam Mickiewicz University, the third largest Polish university. The city serves as the seat of the oldest Polish diocese, now being one of the most populous Catholic archdioceses in the country. The city also hosts the Poznań International Fair, the biggest industrial fair in Poland and one of the largest fairs in Europe. The city's other renowned landmarks include the National Museum, Grand Theatre, Fara Church and the Imperial Castle.
Poznań is classified as a Gamma−global city by Globalization and World Cities Research Network. According to several rankings it is one of the most business-friendly cities in Poland. It also ranks highly in safety and healthcare quality. The city of Poznań has also, many times, won the prize awarded by ""Superbrands"" for a very high quality city brand. In 2012, the Poznań's Art and Business Centre ""Stary Browar"" won a competition organised by National Geographic Traveler and was given the first prize as one of the seven ""New Polish Wonders"". Companies headquartered in the city include energy provider Enea, e-commerce company Allegro and convenience store chain Żabka.
The official patron saints of Poznań are Saint Peter and Paul of Tarsus, the patrons of the cathedral. Martin of Tours – the patron of the main street Święty Marcin – is also regarded as one of the patron saints of the city.

"
Portsmouth,United Kingdom,50.800031,-1.0906023,Portsmouth,"Portsmouth (  PORTS-məth) is a port city and unitary authority in Hampshire, England. Most of Portsmouth is located on Portsea Island, off the south coast of England in the Solent. This means Portsmouth is the only English city not located primarily on the mainland. Located 74 miles (119 km) south-west of London, 50 miles (80 km) west of Brighton and Hove, and 22 miles (35 km) south-east of Southampton; Portsmouth is part of the South Hampshire conurbation. It is the most densely populated city in the United Kingdom, with a population last recorded at 208,100. 
Portsmouth's history can be traced to Roman times and has been a significant Royal Navy dockyard and base for centuries. Portsmouth was founded c. 1180 by Anglo-Norman merchant Jean de Gisors in the south-west area of Portsea Island, a location now known as Old Portsmouth. Around this time, de Gisors ordered the construction of a chapel dedicated to St Thomas Becket. This became a parish church by the 14th century. Portsmouth was established as a town with a royal charter on 2 May 1194. The city is home to the first drydock ever built. It was constructed by Henry VII in 1496.
Portsmouth has the world's oldest dry dock, ""The Great Stone Dock""; originally built in 1698, rebuilt in 1769 and presently known as ""No.5 Dock"". The world's first mass production line was established at the naval base's Block Mills which produced pulley blocks for the Royal Navy fleet. By the early-19th century, Portsmouth was the most heavily fortified city in the world, and was considered ""the world's greatest naval port"" at the height of the British Empire throughout Pax Britannica. By 1859, a ring of defensive land and sea forts, known as the Palmerston Forts had been built around Portsmouth in anticipation of an invasion from continental Europe.
In the 20th century, Portsmouth achieved city status on 21 April 1926. During the Second World War, the city was a pivotal embarkation point for the D-Day landings and was bombed extensively in the Portsmouth Blitz, which resulted in the deaths of 930 people. In 1982, a large Royal Navy task force departed from Portsmouth for the Falklands War. Her Majesty's Yacht Britannia was formerly based in Portsmouth and oversaw the transfer of Hong Kong in 1997, after which Britannia was retired from royal service, decommissioned and relocated to Leith as a museum ship.
HMNB Portsmouth is an operational Royal Navy base and is home to two-thirds of the UK's surface fleet. The base has long been nicknamed Pompey, a nickname it shares with the wider city of Portsmouth and Portsmouth Football Club. The naval base also contains the National Museum of the Royal Navy and Portsmouth Historic Dockyard; which has a collection of historic warships, including the Mary Rose, Lord Nelson's flagship, HMS Victory (the world's oldest naval ship still in commission), and HMS Warrior, the Royal Navy's first ironclad warship.
The former HMS Vernon shore establishment has been redeveloped into a large retail outlet destination known as Gunwharf Quays which opened in 2001. Portsmouth is among the few British cities with two cathedrals: the Anglican Cathedral of St Thomas and the Roman Catholic Cathedral of St John the Evangelist. The waterfront and Portsmouth Harbour are dominated by the Spinnaker Tower, one of the United Kingdom's tallest structures at 560 feet (170 m).
Southsea is Portsmouth's seaside resort, which was named after Southsea Castle. Southsea has two piers; Clarence Pier amusement park and South Parade Pier. The world's only regular hovercraft service operates from Southsea Hoverport to Ryde on the Isle of Wight. Southsea Common is a large open-air public recreation space which serves as a venue for a wide variety of annual events.
The city has several mainline railway stations that connect to London Victoria and London Waterloo amongst other lines in southern England. Portsmouth International Port is a commercial cruise ship and ferry port for international destinations. The port is the second busiest in the United Kingdom after Dover, handling around three million passengers a year. The city formerly had its own airport, Portsmouth Airport, until its closure in 1973. The University of Portsmouth enrolls 23,000 students and is ranked among the world's best modern universities.
Portsmouth is the birthplace of notable people such as author Charles Dickens, engineer Isambard Kingdom Brunel, former Prime Minister James Callaghan, actor Peter Sellers and author-journalist Christopher Hitchens."
Reykjavik,Iceland,64.145981,-21.9422367,Reykjavík,"Reykjavík ( RAYK-yə-vik, -⁠veek; Icelandic: [ˈreiːcaˌviːk] ) is the capital and largest city of Iceland. It is located in southwestern Iceland, on the southern shore of Faxaflói bay. Its latitude is 64°08′ N, making it the world's northernmost capital of a sovereign state. Reykjavík has a population of around 140,000 as of 2023 (up from 121,822 in 2015). The Capital Region has a population of around 248,000.
Reykjavík is believed to be the location of the first permanent settlement in Iceland, which, according to Landnámabók, was established by Ingólfr Arnarson in 874 AD. Until the 18th century, there was no urban development in the city location. The city was officially founded in 1786 as a trading town and grew steadily over the following decades, as it transformed into a regional and later national centre of commerce, population, and governmental activities.
Reykjavík is the centre of Iceland's cultural, economic, and governmental activity, and is a popular tourist destination among foreigners. It is among the cleanest, greenest, and safest cities in the world.

"
Lausanne,Switzerland,46.5218269,6.6327025,Lausanne,"Lausanne ( loh-ZAN, US also  loh-ZAHN, French: [lɔzan] ; Arpitan: Losena [lɔˈzəna] ) is the capital and largest city of the Swiss French-speaking canton of Vaud. It is a hilly city situated on the shores of Lake Geneva, about halfway between the Jura Mountains and the Alps, and facing the French town of Évian-les-Bains across the lake. Lausanne is located 62 kilometres (38.5 miles) northeast of Geneva, the nearest major city.
The municipality of Lausanne has a population of about 140,000, making it the fourth largest city in Switzerland after Basel, Geneva, and Zürich, with the entire agglomeration area having about 420,000 inhabitants (as of January 2019). The metropolitan area of Lausanne-Geneva (including Vevey-Montreux, Yverdon-les-Bains, Valais and foreign parts), commonly designated as Arc lémanique was over 1.3 million inhabitants in 2017 and is the fastest growing in Switzerland.
Initially a Celtic and Roman settlement on the shores of the lake, Lausanne became a town at the foot of Notre Dame, a cathedral built in the 12th century. In the 20th century, Lausanne became a focus of international sport, hosting the International Olympic Committee (which has recognized the city as the ""Olympic Capital"" since 1994), the Court of Arbitration for Sport and some 55 international sport associations. It lies in a noted wine-growing region. The city has a 28-station metro system, making it the smallest city in the world to have a rapid transit system. Lausanne hosted the 2020 Winter Youth Olympics.

"
Birmingham,United Kingdom,52.4796992,-1.9026911,Birmingham,"Birmingham (  BUR-ming-əm) is a city and metropolitan borough in the metropolitan county of West Midlands in England. It is the second-largest city in Britain – commonly referred to as the second city of the United Kingdom – with a population of 1.145 million in the city proper. Birmingham borders the Black Country to its west and, together with the city of Wolverhampton and towns including Dudley and Solihull, forms the West Midlands conurbation. The wider metropolitan area has a population of 4.3 million, making it the largest outside of London.
Located in the West Midlands region of England, approximately 100 miles (160 km) from London, Birmingham is considered to be the social, cultural, financial and commercial centre of the Midlands. It is just west of the traditional centre point of England at Meriden, and is the most inland major city in the country, and lying north of the Cotswolds and east of the Shropshire Hills. Distinctively, Birmingham only has small rivers flowing through it, mainly the River Tame and its tributaries River Rea and River Cole – one of the closest main rivers is the Severn, approximately 20 miles (32 km) west of the city centre. The city does however have numerous canals, collectively named the Birmingham Canal Navigations.
Historically a market town in Warwickshire in the medieval period, Birmingham grew during the 18th century during the Midlands Enlightenment and during the Industrial Revolution, which saw advances in science, technology and economic development, producing a series of innovations that laid many of the foundations of modern industrial society. By 1791, it was being hailed as ""the first manufacturing town in the world"". Birmingham's distinctive economic profile, with thousands of small workshops practising a wide variety of specialised and highly skilled trades, encouraged exceptional levels of creativity and innovation; this provided an economic base for prosperity that was to last into the final quarter of the 20th century. The Watt steam engine was invented in Birmingham.
The resulting high level of social mobility also fostered a culture of political radicalism which, under leaders from Thomas Attwood to Joseph Chamberlain, was to give it a political influence unparalleled in Britain outside London and a pivotal role in the development of British democracy. From the summer of 1940 to the spring of 1943, Birmingham was bombed heavily by the German Luftwaffe in what is known as the Birmingham Blitz. The damage done to the city's infrastructure, in addition to a deliberate policy of demolition and new building by planners, led to extensive urban regeneration in subsequent decades.
Birmingham's economy is now dominated by the service sector. The city is a major international commercial centre and an important transport, retail, events and conference hub. Its metropolitan economy is the second-largest in the United Kingdom with a GDP of $121.1bn (2014). Its five universities, including the University of Birmingham, make it the largest centre of higher education in the country outside London. Birmingham's major cultural institutions – the City of Birmingham Symphony Orchestra, Birmingham Royal Ballet, Birmingham Repertory Theatre, Library of Birmingham and Barber Institute of Fine Arts – enjoy international reputations, and the city has vibrant and influential grassroots art, music, literary and culinary scenes. Birmingham was the host city for the 2022 Commonwealth Games. In 2021, Birmingham was the third most visited city in the UK by people from foreign nations.

"
Burgas,Bulgaria,42.444553,27.208264534658166,Burgas,"Burgas (Bulgarian: Бургас, pronounced [burˈɡas] ), sometimes transliterated as Bourgas, is the second largest city on the Bulgarian Black Sea Coast in the region of Northern Thrace and the fourth-largest city in Bulgaria after Sofia, Plovdiv, and Varna, with a population of 203,000 inhabitants, while 277,922 live in its urban area. It is the capital of Burgas Province and an important industrial, transport, cultural and tourist centre.
The city is surrounded by the Burgas Lakes and located at the westernmost point of the Black Sea, at the large Burgas Bay. LUKOIL Neftochim Burgas is the largest oil refinery in southeastern Europe and the largest industrial enterprise. The Port of Burgas is the largest port in Bulgaria, and Burgas Airport is the second most important in the country. Burgas is the centre of the Bulgarian fishing and fish processing industry.

"
Amsterdam,Netherlands,52.3730796,4.8924534,Amsterdam,"Amsterdam ( AM-stər-dam, UK also  AM-stər-DAM, Dutch: [ˌɑmstərˈdɑm] ; literally, ""The Dam on the River Amstel"") is the capital and most populated city of the Netherlands. It has a population of 921,402 within the city proper, 1,457,018 in the urban area and 2,480,394 in the metropolitan area. Located in the Dutch province of North Holland, Amsterdam is colloquially referred to as the ""Venice of the North"", for its large number of canals, now a UNESCO World Heritage Site.
Amsterdam was founded at the mouth of the Amstel River, which was dammed to control flooding. Originally a small fishing village in the 12th century, Amsterdam became a major world port during the Dutch Golden Age of the 17th century, when the Netherlands was an economic powerhouse. Amsterdam was the leading centre for finance and trade, as well as a hub of secular art production. In the 19th and 20th centuries, the city expanded and new neighborhoods and suburbs were built. The city has a long tradition of openness, liberalism, and tolerance. Cycling is key to the city's modern character, and there are numerous biking paths and lanes spread throughout.
Amsterdam's main attractions include its historic canals; the Rijksmuseum, the state museum with Dutch Golden Age art; the Van Gogh Museum; the Dam Square, where the Royal Palace of Amsterdam and former city hall are located; the Amsterdam Museum; Stedelijk Museum, with modern art; the Concertgebouw concert hall; the Anne Frank House; the Scheepvaartmuseum, the Natura Artis Magistra; Hortus Botanicus, NEMO, the red-light district and cannabis coffee shops. The city is known for its nightlife and festival activity, with several nightclubs among the world's most famous. Its artistic heritage, canals and narrow canal houses with gabled façades, well-preserved legacies of the city's 17th-century Golden Age, have attracted millions of visitors annually.
The Amsterdam Stock Exchange, founded in 1602, is considered the oldest ""modern"" securities market stock exchange in the world. As the commercial capital of the Netherlands and one of the top financial centres in Europe, Amsterdam is considered an alpha world city. The city is the cultural capital of the Netherlands. Many large Dutch institutions have their headquarters in the city. Many of the world's largest companies are based here or have established their European headquarters in the city, such as technology companies Uber, Netflix and Tesla. In 2022, Amsterdam was ranked the ninth-best city to live in by the Economist Intelligence Unit and 12th on quality of living for environment and infrastructure by Mercer. The city was ranked 4th place globally as top tech hub in 2019. The Port of Amsterdam is the fifth largest in Europe. The KLM hub and Amsterdam's main airport, Schiphol, is the busiest airport in the Netherlands, third in Europe, and 11th in the world. The Dutch capital is one of the most multicultural cities in the world, with about 180 nationalities represented. Immigration and ethnic segregation in Amsterdam is a current issue.
Amsterdam's notable residents throughout its history include painters Rembrandt and Vincent van Gogh, 17th-century philosophers Baruch Spinoza, John Locke, René Descartes, and the Holocaust victim and diarist Anne Frank.

"
Helsinki,Finland,60.1674881,24.9427473,Helsinki,"Helsinki is the capital and most populous city in Finland. It is located on the shore of the Gulf of Finland and serves as the seat of the Uusimaa region in southern Finland. Approximately 0.67 million people live in the municipality, with 1.25 million in the capital region, and 1.58 million in the metropolitan area. As the most populous urban area in Finland, it is the country's most significant centre for politics, education, finance, culture, and research. Helsinki is situated 80 kilometres (50 mi) to the north of Tallinn, Estonia, 360 kilometres (220 mi) to the north of Riga, Latvia, 400 kilometres (250 mi) to the east of Stockholm, Sweden, and 300 kilometres (190 mi) to the west of Saint Petersburg, Russia. Helsinki has significant historical connections with these four cities.
Together with the cities of Espoo, Vantaa and Kauniainen – and surrounding commuter towns, including the neighbouring municipality of Sipoo to the east – Helsinki forms the metropolitan area. This area is often considered Finland's only metropolis and is the world's northernmost metropolitan area with over one million inhabitants. Additionally, it is the northernmost capital of an EU member state. Helsinki is the third largest municipality in the Nordic countries, following Stockholm and Oslo. Its urban area is the second largest in the Nordic countries, after Stockholm. Helsinki Airport, located in the neighbouring city of Vantaa, serves the city with frequent flights to numerous destinations in Europe, North America, and Asia.
Helsinki is a bilingual municipality with Finnish and Swedish as its official languages. The population consists of 75% Finnish speakers, 5% Swedish speakers, and 20% speakers of other languages, which is well above the national average.
Helsinki hosted the 1952 Summer Olympics, the first CSCE/OSCE Summit in 1975, the first World Athletics Championships in 1983, the 52nd Eurovision Song Contest in 2007 and it was the 2012 World Design Capital.
Helsinki has one of the highest standards of urban living in the world. In 2011, the British magazine Monocle ranked Helsinki as the world's most liveable city in its liveable cities index. In the Economist Intelligence Unit's 2016 liveability survey, Helsinki ranked ninth out of 140 cities. In July 2021, the American magazine Time named Helsinki as one of the world's greatest places in 2021, as a city that ""can grow into a burgeoning cultural nest in the future"" and that is already known as an environmental pioneer in the world. In an international Cities of Choice survey conducted in 2021 by the Boston Consulting Group and the BCG Henderson Institute, Helsinki was ranked the third best city in the world to live in, with London and New York City coming in first and second. In the Condé Nast Traveler magazine's 2023 Readers' Choice Awards, Helsinki was ranked 4th as the friendliest cities in Europe. Helsinki, along with Rovaniemi in Lapland, is also one of Finland's most important tourist cities. Due to the large number of sea passengers per year, Helsinki is classified as a major port city, and in 2017 it was rated the world's busiest passenger port."
Marseille,France,43.2961743,5.3699525,Marseille,"Marseille or Marseilles (French Marseille, Occitan Marselha or Marsiho) is the prefecture of the French department of Bouches-du-Rhône and capital of the Provence-Alpes-Côte d'Azur region. Situated in the Provence region of southern France, it is located on the coast of the Gulf of Lion, part of the Mediterranean Sea, near the mouth of the Rhône river. A resident of Marseille is a Marseillais.
Marseille is the second most populous city in France, with 870,321 inhabitants in 2020 (Jan. census) over a municipal territory of 241 km2 (93 sq mi). Together with its suburbs and exurbs, the Marseille metropolitan area, which extends over 3,972 km2 (1,534 sq mi), had a population of 1,879,601 at the Jan. 2020 census, the third most populated in France after those of Paris and Lyon. The cities of Marseille, Aix-en-Provence, and 90 suburban municipalities have formed since 2016 the Aix-Marseille-Provence Metropolis, an indirectly elected metropolitan authority now in charge of wider metropolitan issues, with a population of 1,903,173 at the Jan. 2020 census.
Founded c. 600 BC by Greek settlers from Phocaea, Marseille is the oldest city in France, as well as one of Europe's oldest continuously inhabited settlements. It was known to the ancient Greeks as Massalia (Greek: Μασσαλία, romanized: Massalía) and to Romans as Massilia. The name Massalia probably derives from μᾶζα (mass, lump, barley-cake), the ""lump"" being the La Garde rock. Marseille has been a trading port since ancient times. In particular, it experienced a considerable commercial boom during the colonial period and especially during the 19th century, becoming a prosperous industrial and trading city. Nowadays the Old Port still lies at the heart of the city, where the manufacture of Marseille soap began some six centuries ago. Overlooking the port is the Basilica of Notre-Dame-de-la-Garde or ""Bonne-mère"" for the people of Marseille, a Romano-Byzantine church and the symbol of the city. Inherited from this past, the Grand Port Maritime de Marseille (GPMM) and the maritime economy are major poles of regional and national activity and Marseille remains the first French port, the second Mediterranean port and the fifth European port. Since its origins, Marseille's openness to the Mediterranean Sea has made it a cosmopolitan city marked by cultural and economic exchanges with Southern Europe, the Middle East, North Africa and Asia. In Europe, the city has the third largest Jewish community after London and Paris.
In the 1990s, the Euroméditerranée project for economic development and urban renewal was launched. New infrastructure projects and renovations were carried out in the 2000s and 2010s: the tramway, the renovation of the Hôtel-Dieu into a luxury hotel, the expansion of the Velodrome Stadium, the CMA CGM Tower, as well as other quayside museums such as the Museum of Civilisations of Europe and the Mediterranean (MuCEM). As a result, Marseille now has the most museums in France after Paris. The city was named European Capital of Culture in 2013 and European Capital of Sport in 2017. Home of the association football club Olympique de Marseille, one of the most successful and widely supported clubs in France, Marseille has also hosted matches at the 1998 World Cup and Euro 2016. It is also home to several higher education institutions in the region, including the University of Aix-Marseille.

"
Bologna,Italy,44.4938203,11.3426327,Bologna,"Bologna ( bə-LOAN-yə, UK also  bə-LON-yə, Italian: [boˈloɲɲa] ; Emilian: Bulåggna [buˈlʌɲɲa]; Latin: Bononia) is the capital and largest city of the Emilia-Romagna region in Northern Italy. It is the seventh most populous city in Italy, with about 400,000 inhabitants and 150 different nationalities. Its metropolitan area is home to more than 1,000,000 people. It is known as the Fat City for its rich cuisine, and the Red City for its red tiled rooftops and, more recently, its leftist politics. It is also called the Learned City because it is home to the oldest university in the world.
Originally Etruscan, the city has been an important urban center for centuries, first under the Etruscans (who called it Felsina), then under the Celts as Bona, later under the Romans (Bonōnia), then again in the Middle Ages, as a free municipality and later signoria, when it was among the largest European cities by population. Famous for its towers, churches and lengthy porticoes, Bologna has a well-preserved historical centre, thanks to a careful restoration and conservation policy which began at the end of the 1970s. Home to the oldest university in continuous operation, the University of Bologna, established in AD 1088, the city has a large student population that gives it a cosmopolitan character.  In 2000, it was declared European capital of culture and in 2006, a UNESCO ""City of Music"" and became part of the Creative Cities Network. In 2021, UNESCO recognized the lengthy porticoes of the city as a World Heritage Site.
Bologna is an important agricultural, industrial, financial and transport hub, where many large mechanical, electronic and food companies have their headquarters as well as one of the largest permanent trade fairs in Europe. According to recent data gathered by the European Regional Economic Growth Index (E-REGI) of 2009, Bologna is the first Italian city and the 47th European city in terms of its economic growth rate; in 2022, Il Sole 24 Ore named Bologna the best city in Italy for overall quality of life."
Ruse,Bulgaria,43.8350657,25.957973495516235,Ruse,"Ruse may refer to:

"
Belgrade,Serbia,44.8178131,20.4568974,Belgrade,"Belgrade is the capital and largest city of Serbia. It is located at the confluence of the Sava and Danube rivers and at the crossroads of the Pannonian Plain and the Balkan Peninsula. The population of the Belgrade metropolitan area is 1,685,563 according to the 2022 census. It is one of the major cities of Southeast Europe and the third most populous city on the Danube river.
Belgrade is one of the oldest continuously inhabited cities in Europe and the world. One of the most important prehistoric cultures of Europe, the Vinča culture, evolved within the Belgrade area in the 6th millennium BC. In antiquity, Thraco-Dacians inhabited the region and, after 279 BC, Celts settled the city, naming it Singidūn. It was conquered by the Romans under the reign of Augustus and awarded Roman city rights in the mid-2nd century. It was settled by the Slavs in the 520s, and changed hands several times between the Byzantine Empire, the Frankish Empire, the Bulgarian Empire, and the Kingdom of Hungary before it became the seat of the Serbian king Stefan Dragutin in 1284. Belgrade served as capital of the Serbian Despotate during the reign of Stefan Lazarević, and then his successor Đurađ Branković returned it to the Hungarian king in 1427. Noon bells in support of the Hungarian army against the Ottoman Empire during the siege in 1456 have remained a widespread church tradition to this day. In 1521, Belgrade was conquered by the Ottomans and became the seat of the Sanjak of Smederevo. It frequently passed from Ottoman to Habsburg rule, which saw the destruction of most of the city during the Ottoman–Habsburg wars.
Following the Serbian Revolution, Belgrade was once again named the capital of Serbia in 1841. Northern Belgrade remained the southernmost Habsburg post until 1918, when it was attached to the city, due to former Austro-Hungarian territories becoming part of the new Kingdom of Serbs, Croats and Slovenes after World War I. Belgrade was the capital of Yugoslavia from its creation in 1918 to its dissolution in 2006. In a fatally strategic position, the city has been battled over in 115 wars and razed 44 times, being bombed five times and besieged many times.
Being Serbia's primate city, Belgrade has special administrative status within Serbia. It is the seat of the central government, administrative bodies, and government ministries, as well as home to almost all of the largest Serbian companies, media, and scientific institutions. Belgrade is classified as a Beta-Global City. The city is home to the University Clinical Centre of Serbia, a hospital complex with one of the largest capacities in the world; the Church of Saint Sava, one of the largest Orthodox church buildings; and the Štark Arena, one of the largest capacity indoor arenas in Europe.
Belgrade hosted major international events such as the Danube River Conference of 1948, the first Non-Aligned Movement Summit (1961), the first major gathering of the OSCE (1977–1978), the Eurovision Song Contest (2008), as well as sports events such as the first FINA World Aquatics Championships (1973), UEFA Euro (1976), Summer Universiade (2009) and EuroBasket three times (1961, 1975, 2005). On 21 June 2023, Belgrade was confirmed host of the BIE- Specialized Exhibition Expo 2027."
